alpha	alpha_i_sd	beta[1]	beta[2]	beta[3]	beta[4]	beta[5]	beta[6]	beta[7]	beta[8]	beta[9]	beta[10]	beta[11]	beta[12]	beta[13]	beta[14]	beta[15]	beta[16]	beta[17]	beta[18]	beta[19]	beta[20]	beta[21]	beta[22]	beta[23]	beta[24]	beta[25]	beta[26]	beta[27]	beta[28]	beta[29]	beta[30]	beta[31]	beta[32]	beta[33]	beta[34]	beta[35]	beta[36]	beta[37]	beta[38]	beta[39]	beta[40]	beta[41]	beta[42]	beta[43]	beta[44]	beta[45]	beta[46]	beta[47]	beta[48]	beta[49]	beta[50]	beta[51]	beta[52]	beta[53]	beta[54]	beta[55]	beta[56]	beta[57]	beta[58]	beta[59]	beta[60]	beta[61]	beta[62]	beta[63]	beta[64]	beta[65]	beta[66]	beta[67]	beta[68]	beta[69]	beta[70]	beta[71]	beta[72]	beta[73]	beta[74]	beta[75]	beta[76]	beta[77]	beta[78]	beta[79]	beta[80]	beta[81]	beta[82]	beta[83]	beta[84]	beta[85]	beta[86]	beta[87]	beta[88]	beta[89]	beta[90]
-12.145451	12.447398	-6.4990675	3.1574818	-6.5184373	-11.040257	-2.7599059	-10.973933	0.99534112	8.7532768	0.63945293	-2.9035181	3.8454526	-2.7521677	2.3896852	9.6903197	2.9475167	-0.68138793	4.9909359	0.3348483	-5.8715962	2.6463162	-5.5060583	-11.466998	-3.7004432	-10.627287	1.0942834	9.4992586	0.83788314	-1.962478	5.2908022	-2.8436344	2.5627935	10.131681	2.8014685	-0.2879294	5.7414321	-0.11674985	-5.5583397	2.7009244	-5.243476	-10.321432	-4.8245526	-9.8503142	1.17953	9.1834856	1.6929634	-3.6680839	4.2801431	-1.5692588	3.3686781	10.609472	3.2087772	0.63903068	7.863895	0.2832089	-5.8899281	3.0553358	-5.5051142	-9.9435183	-3.3565462	-10.234939	1.3473949	9.5276006	1.3848742	-2.6008655	4.5685969	-3.0314201	3.1924948	11.385442	3.0793854	-0.33890205	7.4852557	0.5753991	-7.9692782	1.5657682	-6.4422255	-10.598093	-2.981553	-10.862616	0.98366993	9.944812	0.87214412	-3.1386621	3.8228863	-2.3996159	3.3591487	11.835697	3.3174817	-0.043015906	7.4349712	0.78490131
-11.78904	12.128451	-6.2615876	1.7615155	-6.5738434	-10.363768	-2.6304975	-9.7207899	0.69153596	8.7680637	0.82616774	-2.9943147	3.7088968	-3.723212	2.1752614	9.8050191	2.4675932	-0.41535291	5.5365123	-0.57977547	-5.4496411	2.7558191	-5.9648697	-10.343477	-3.6302988	-9.3221563	0.81550084	8.9553798	0.77119384	-2.0472081	5.620877	-3.9279838	2.1556687	9.7944967	2.8382014	-0.82716925	6.1750474	-0.23782359	-5.6665098	2.9316018	-4.8613083	-9.5752389	-4.4702434	-9.9945016	0.89297527	8.5031881	1.7062224	-2.1242699	5.1383024	-3.7476903	2.891904	10.897179	3.7722978	0.35894049	7.2877903	0.28825821	-5.7126081	2.6458715	-5.706708	-8.6582164	-3.4045463	-9.4527152	1.2682433	9.5078282	1.5433744	-2.5173111	5.7445543	-4.7290272	2.984261	11.059289	3.0228953	-0.17765923	6.8755063	0.50880395	-7.7811537	1.9259528	-7.2386373	-10.70198	-3.1942444	-9.3135068	0.9520958	10.44537	1.5492803	-2.6282984	4.5128639	-3.3057315	3.1292248	10.943532	3.6736153	0.33509538	7.136528	-0.079721668
-11.720338	12.180894	-5.9800643	2.0718145	-6.8896146	-10.392045	-2.8474895	-10.443339	0.39794299	8.1142668	0.82575469	-2.4953676	4.6052399	-3.2758159	2.3972544	8.7311925	2.8624855	-0.49539994	5.2375216	0.072582619	-5.8793008	1.9850333	-4.9927359	-9.7850321	-4.5964323	-10.245482	0.54248355	9.205226	1.3960682	-2.2139579	6.1729495	-3.3103193	1.9986791	9.2426036	3.2402127	-0.56848282	6.5896224	0.012130247	-5.423723	1.9952292	-5.4466029	-8.8089252	-4.8306608	-8.954429	0.65330611	8.3912315	1.8666471	-3.391051	5.2612759	-2.1626854	2.7699671	10.455658	3.8859299	0.24702353	8.0437959	0.12406556	-6.0945845	2.2200374	-5.703154	-8.6306146	-2.5802612	-9.7734575	0.70329323	8.7035379	1.496885	-2.5473601	5.6212713	-4.0934608	2.710672	11.619072	3.6804335	-0.030984351	8.0110303	-0.17477539	-7.2492572	0.61814893	-6.2582624	-9.5366262	-3.1250518	-10.591372	0.52683052	9.2832581	0.42946787	-3.0266122	4.9129732	-3.2351187	3.0066066	10.930186	3.5950407	-0.17491585	8.1768555	0.61403223
-12.050074	12.333412	-6.2443711	2.4585238	-5.7642875	-10.802183	-2.6263013	-10.65836	0.43334387	8.9290711	0.95258704	-2.9027044	3.8710687	-2.9803585	2.0949353	9.9896877	2.7321035	-0.52760281	5.6724347	-0.059153024	-5.9218926	2.8426323	-5.0163925	-9.9053901	-3.5557399	-10.383224	0.75473795	9.0736769	0.96608655	-2.1567144	4.8638242	-4.1425305	1.729617	9.7196614	2.9864035	-0.80578346	6.3939495	-0.00066924153	-5.7849226	3.0927895	-4.7213138	-9.6234513	-4.4460803	-10.284207	0.8721957	8.3882274	1.885216	-2.649042	4.9344639	-3.2465161	2.385077	10.345719	3.5443171	0.41684514	7.3873934	0.91864984	-6.0445552	3.0187654	-5.3624222	-8.6204234	-3.804522	-9.7258624	1.3731356	9.5956242	1.7385171	-2.0770392	5.5860673	-4.5814889	2.3601143	11.045704	3.3442241	0.085824564	6.7668092	0.66973746	-7.2094977	2.0531295	-7.0525499	-10.830089	-3.4894416	-9.579414	0.63553485	10.552477	1.5342602	-2.8790166	4.5155701	-2.7288272	2.7281157	11.049673	3.6021915	-0.64378192	6.8195941	0.12781618
-11.938065	12.284963	-6.0499076	2.861611	-6.1746703	-10.362138	-3.5099453	-11.284975	0.47539723	8.1151597	0.61594354	-3.2026023	3.9050041	-4.3437929	1.5467285	9.4486121	3.6395267	-0.12313011	6.0653631	0.62665363	-5.3825003	3.4567813	-5.6639236	-10.897142	-4.1631678	-9.7325753	0.63770667	8.8572067	0.96410594	-2.9919755	4.5345864	-3.1343328	2.5905179	10.15341	3.3076863	0.16761958	7.0786417	1.0297984	-5.8972791	3.805497	-4.9344422	-10.298362	-4.5538123	-9.9393961	0.77449349	9.2281619	1.71782	-2.6529623	4.8584321	-3.1374213	2.2178535	10.598484	3.5423982	0.11312226	6.8061024	0.47562461	-5.9996231	3.4844976	-5.9290431	-9.0129636	-2.9231377	-9.5416868	0.87606539	9.3179129	1.6909388	-1.8127411	4.6479599	-5.4791349	2.7902993	10.8114	3.3588481	-0.47866665	7.0111024	0.47129781	-7.4422831	3.4959287	-7.8095804	-9.7101584	-3.5898087	-10.227163	1.2909302	9.8655596	1.4404246	-2.2379798	4.4436814	-4.3441321	3.2769727	10.330703	4.1982748	-0.19778231	7.2494252	0.8980662
-12.123173	12.517846	-5.784526	2.5111047	-6.2485673	-10.86544	-3.1776244	-10.421142	0.35276495	8.5124494	1.6482527	-2.1908298	4.4373151	-3.3421944	2.5982002	8.3266106	2.7524743	-0.39967376	7.041714	0.61469334	-5.2475801	2.9270228	-5.2284044	-10.308218	-4.9131085	-10.488794	1.0273975	9.0910909	1.7181151	-1.7524451	5.2601674	-3.8602358	2.3658247	9.5400547	3.2935761	-0.50610466	6.7071621	0.24946655	-5.835737	2.8262505	-5.4963193	-10.605017	-6.4224598	-9.6683033	0.77780728	8.8331583	1.9959375	-2.3236454	5.0835423	-3.7484482	2.6995126	9.3543177	4.0766901	-0.19904909	7.7170541	0.56144868	-5.4876333	2.8614652	-5.8419252	-9.8880546	-3.5798814	-9.6696584	1.2226001	9.3966915	1.8036705	-1.9676808	5.600473	-3.8290142	3.0770947	10.051127	3.5196972	0.22902386	7.6526477	0.44402975	-7.9146376	2.032209	-7.3223075	-11.647549	-4.4867825	-9.3345478	-0.28937184	9.8190415	1.390641	-2.8200505	4.3981976	-1.9176735	2.9601949	10.952991	3.8044098	0.011675791	7.9917619	0.90981647
-11.817925	12.226838	-6.8956436	3.3948191	-6.6856757	-10.111393	-3.3271656	-11.310128	0.51244605	8.107535	0.96635396	-2.0505057	4.1551553	-3.4704659	2.4048571	9.7088192	3.4597621	-0.65142622	5.8211016	-0.32785261	-5.94765	2.9470545	-5.3923798	-10.83699	-5.5467987	-11.105175	0.59771566	9.1523019	1.0862775	-2.2625182	4.8003988	-3.7931252	2.5650398	9.4806367	3.3111708	0.19609244	7.0562517	0.090465984	-5.82972	3.2764854	-5.4962316	-10.211965	-5.8043215	-11.066675	0.88613251	9.0535323	2.0342346	-1.5487812	5.5242582	-2.7748288	2.8891455	9.9638443	3.6218132	0.017645957	7.8536007	0.52308077	-5.2067607	4.0015485	-6.0557602	-8.9861064	-4.2403697	-9.8083261	0.56075608	9.580439	1.6434409	-1.0201444	5.3529466	-3.8016436	2.8157849	10.100094	3.5947838	-0.2550046	8.0489643	0.21312628	-8.653368	3.0893087	-6.6634916	-10.217384	-4.3953745	-9.8577219	1.0613637	9.228969	1.2800657	-1.4968011	4.9222524	-3.8865355	3.5407194	9.7355283	3.855474	0.46283804	7.8060155	0.63976136
-11.65582	12.113605	-6.1116355	2.2656846	-6.0804073	-10.674641	-1.8358521	-10.416371	0.77689416	8.6515231	0.84042944	-2.2958863	4.3730957	-2.7516334	1.6794221	9.6508103	3.075164	-0.13006395	5.4070833	0.15469059	-5.1595638	2.2745193	-5.4624936	-10.516706	-5.137429	-9.7969751	1.2438814	9.2604095	1.1533743	-2.6333128	4.6557859	-3.0264854	2.0957991	9.599709	3.0565875	0.21725893	6.4268636	0.62253821	-5.8166269	3.4079687	-4.8768516	-10.578883	-4.3549238	-9.3106696	1.4083115	8.645554	1.6351217	-2.830379	4.6666378	-2.6157582	2.1637673	10.541504	2.8035576	0.084586262	6.7659674	0.52996542	-6.178805	3.1291406	-5.9102313	-8.9423277	-2.9095702	-10.193601	1.1239473	9.4485281	1.4631379	-2.8668302	4.7977589	-4.6129034	2.5777229	10.73975	3.4730809	0.48939197	7.405176	-0.27037533	-8.2087044	1.3360283	-6.9692415	-10.570508	-2.6333834	-9.4331741	1.1732476	9.7456821	0.84292172	-3.1338867	4.2133366	-2.8421648	3.0006252	10.46744	4.0041013	0.51199432	7.3486247	0.66315524
-11.756168	12.253922	-6.0136026	2.274242	-5.9810972	-10.547168	-1.9145836	-10.59917	0.79571789	8.5028667	0.84477007	-2.7328565	4.2370555	-2.6439045	1.7256969	9.7963358	3.0582717	-0.15669866	5.5837527	0.10006089	-5.2829531	2.3431402	-5.2511298	-10.860133	-5.0258493	-9.0809848	1.167127	8.9901749	1.3137898	-2.6649527	4.914655	-3.3013937	2.4095234	9.5287021	3.1474435	0.09549893	6.5118625	0.59784639	-5.8796819	3.049549	-4.9759104	-10.263471	-4.0794676	-9.0684996	1.2651063	8.718251	1.8332917	-2.7744739	4.6266681	-2.7028252	2.2946356	10.340034	3.1700247	0.39484902	6.9720761	0.3546296	-5.7933409	2.7056475	-6.3477991	-9.2143475	-2.9097676	-9.8344467	1.0565932	9.6564494	1.0708005	-3.1012481	4.9844536	-4.6561556	2.9649219	10.534353	3.6040436	0.6466207	7.1361046	-0.33723982	-8.2614019	1.5530153	-6.8942962	-10.876761	-2.9377332	-9.836979	1.4981541	9.8342664	1.0914059	-3.2614967	4.077464	-3.1245122	3.1149624	10.574831	3.7766387	0.48317293	7.4130479	0.45373708
-11.467692	11.81165	-6.0514307	2.494106	-5.5868967	-10.603201	-1.6116188	-10.057041	-0.29113899	8.371311	0.59395811	-2.9636532	3.1165756	-2.92558	1.669334	9.8789789	2.6493878	-0.89678216	6.0062499	-0.18440804	-4.9710011	2.4767621	-5.5490804	-10.379095	-3.8650896	-9.1385731	0.44591976	8.4757078	1.314153	-2.4876763	4.2104122	-3.644762	2.7847874	9.543044	3.4940227	-0.79668049	6.7148066	-0.38874308	-5.0293837	3.0234122	-5.0405871	-9.7122101	-4.1933582	-10.388637	0.58606809	8.8462615	2.0718276	-1.7284595	4.4864745	-3.0220702	2.2379366	9.926968	3.3100495	-0.29180855	7.1678928	-0.17402789	-5.2870034	3.3029414	-5.739835	-8.8933372	-3.4416388	-8.9376235	1.0063313	8.8907458	1.6493588	-2.6085644	5.1849199	-3.6240041	2.9199426	10.159351	3.5279019	0.091062788	7.0201264	-0.062125583	-7.7887293	2.2740226	-7.3386828	-10.193907	-1.9393846	-9.3947344	1.2880923	9.1516618	1.5116431	-1.9519353	4.2849027	-2.876192	3.1168653	10.220559	3.3387542	0.092861753	7.0059178	0.11632064
-11.424062	11.668476	-5.9280465	2.6165834	-5.8191452	-9.6852884	-1.2822946	-10.173144	0.44085646	8.2082526	1.4915574	-2.5777162	3.8712836	-3.197073	2.159494	8.8248544	3.0753069	-0.60592636	6.0403031	-0.24056722	-5.7442477	2.3092176	-5.011512	-10.570857	-3.97607	-8.7770647	0.70235674	8.7208916	1.366991	-2.001961	4.4935826	-4.160134	2.1888585	9.6693463	3.2696546	-0.28864329	6.5424001	0.15277329	-4.7396456	3.4540647	-5.2862598	-10.636229	-5.9365558	-9.7427943	0.51881778	8.4144219	1.2693993	-2.1787884	4.3648569	-2.7800027	2.5978596	9.4323387	3.776125	-0.22344901	7.0610598	0.1136267	-5.388435	3.2235517	-5.1981085	-8.8938685	-2.8136479	-9.0698434	0.94911167	8.9348548	1.6044081	-1.5989712	4.5227038	-3.2090543	3.0474994	10.062205	3.8029036	-0.54847619	7.1227994	-0.65419998	-8.9936004	2.1684167	-5.917867	-10.520672	-3.1654601	-9.9267814	1.0067477	10.214746	1.12701	-3.4259291	4.1502516	-3.0984411	3.1579644	11.05868	3.7357519	-0.8043083	7.0412941	0.71304551
-11.812159	12.129139	-5.4277691	2.5168018	-5.7318592	-10.646574	-2.7148645	-11.542004	1.2288296	8.0492295	1.0200426	-2.5875615	4.6321737	-3.4414089	2.1489466	9.3957708	3.2621757	-0.39182591	5.7871399	-0.21840194	-5.0602463	2.2057114	-4.0705492	-10.833418	-3.6437281	-10.693816	0.98883711	9.176996	1.519829	-2.4850276	5.4696954	-3.3070462	2.1457371	9.5938905	3.256903	-0.2002093	6.5257963	-0.070132726	-5.7611631	2.5884289	-4.6882554	-10.713228	-5.5555882	-9.8885541	1.5913708	8.5439763	1.7480923	-2.1208611	4.6518741	-3.1385567	2.8425436	10.054062	3.6539839	0.34022867	7.0410992	0.27944597	-5.6003963	2.7509473	-4.9381958	-10.062364	-3.8961735	-9.8376787	1.4696222	8.9251338	2.2137545	-1.3317212	4.9426272	-4.4682396	3.2365755	10.415121	3.2496913	0.02509576	7.1568519	-0.014239702	-7.6620614	2.0080105	-6.1056861	-10.161687	-5.0319539	-10.237327	1.3648715	9.3647983	0.8395346	-3.3591288	4.8956027	-3.1640872	2.751638	10.247067	3.5512047	0.96236834	7.4260365	0.7474247
-11.709742	12.069963	-6.8706815	1.9974166	-5.7513138	-10.362979	-2.2485927	-11.109421	0.22490338	8.1875917	1.2813146	-2.4469475	4.0412868	-3.6704205	2.5801284	8.9174699	3.2058734	-0.12311271	6.0082804	0.8538026	-5.575897	2.9413771	-4.5865479	-10.552485	-4.3595481	-10.840581	0.84147202	8.1850826	1.285479	-1.9371802	4.902629	-4.6495338	2.8328828	9.6981445	3.1903135	-0.048040397	6.3718505	0.54506782	-6.2021801	3.0265565	-5.1341256	-10.131494	-5.0831843	-10.179437	0.7873312	8.8382698	2.3033145	-2.3530621	5.342401	-3.6258968	2.750513	10.248732	3.4596303	0.11665403	7.4378926	0.3317439	-6.1809152	2.6020784	-5.8937237	-9.1672381	-3.0429819	-9.7047794	1.4167299	8.9617274	2.2986284	-2.6274799	5.6260303	-4.6997254	3.2948002	10.133822	3.8843557	0.24495763	7.6751362	0.74742078	-7.5532647	1.6268516	-6.7832159	-10.823185	-4.9658447	-9.9702915	0.40486991	9.5119633	2.6149612	-2.3666319	4.112336	-2.9358891	4.4088786	10.169531	4.1093468	-0.23878864	7.6331934	0.58359207
-12.118558	12.658277	-5.8717683	1.5206198	-6.0388256	-11.549577	-3.7284855	-9.7746584	0.56079411	9.5949032	1.253984	-2.98529	3.5511273	-2.8044234	2.4388777	9.5464819	2.8238274	-0.63335258	5.5832599	-0.35414856	-6.0449248	2.5128627	-4.9809372	-10.721958	-4.2962374	-10.009782	0.96395793	8.8905548	1.3114119	-2.7792482	5.1459812	-2.7648377	2.6265536	10.105424	3.3271206	-0.24563164	6.3282911	-0.033657573	-6.1516063	2.8611385	-4.2909157	-11.269808	-4.7892382	-9.6097388	1.4141133	9.3385504	2.2793557	-3.2461326	5.6957198	-2.4544263	2.4519326	10.812894	3.7107746	-0.16838124	7.0521091	-0.036744396	-5.779956	2.9444521	-5.49256	-8.8093411	-2.9619289	-10.056048	1.3687919	9.1180828	1.3926353	-2.5597385	5.4238262	-4.8913077	2.8820443	10.966299	3.3814824	-0.39450299	6.9166449	0.80044495	-8.1444338	1.8722264	-6.55518	-10.886941	-4.2882579	-9.6687587	1.6125661	10.286077	1.1612625	-3.1868408	5.3003925	-4.3151083	3.1397335	10.900351	4.0135619	-0.044923526	7.5898033	0.89726386
-12.004371	12.535954	-6.4425774	1.5424431	-5.4383392	-10.458692	-3.4267041	-10.297331	0.86549552	8.7806977	1.2366436	-3.4457371	4.4786144	-3.6885354	1.5432124	9.7433532	3.1558214	-0.4979718	6.1965416	-0.40302928	-5.8335932	2.2904266	-5.0230262	-11.473135	-5.1639132	-10.039931	0.63127837	10.322812	1.3350617	-3.7029467	4.7179441	-4.4987003	2.3492986	10.547685	3.6235584	-0.51264167	6.6997222	0.35083571	-5.6266309	3.6907053	-5.0680525	-9.9281971	-5.3965175	-10.372792	0.90573757	9.7465839	1.6648631	-2.3615555	4.7228849	-3.2445506	2.8255646	10.406898	3.8927111	-0.30323169	6.9670842	0.88907215	-6.2130477	3.0118229	-5.605465	-9.1074558	-3.159602	-9.4611877	0.89958869	9.8087095	1.5029281	-2.4437788	5.0349431	-4.7845174	3.0353415	11.069578	4.2314701	-0.54982864	7.4880136	-0.32116127	-7.1881553	2.7948886	-6.3197596	-10.511677	-3.3805482	-9.4087358	0.60208078	9.8323937	0.85349738	-3.5114905	4.6614309	-2.7290323	3.2469118	11.275368	3.8758412	-0.82397468	7.3668696	1.4525237
-11.78018	12.110908	-6.1435235	1.5820316	-5.5144208	-9.9780544	-2.6742093	-11.788803	0.47601526	8.5005078	0.50958841	-2.9080481	4.3017165	-3.2540293	2.6356092	9.4425778	2.5179784	0.22160953	6.5830201	0.42209988	-5.75011	1.8322345	-5.051343	-9.9264931	-3.9128732	-9.843855	1.4081397	9.423503	1.1789771	-2.8864751	4.6599136	-3.0173357	2.8099582	9.9021013	2.8457945	-0.19997339	7.2888711	0.24461995	-4.9511367	2.864566	-4.2756554	-9.8100899	-4.803203	-10.626375	1.3030687	9.2102824	1.8721628	-2.3436001	4.3427604	-2.6836468	2.695314	9.7168372	3.300572	0.18200775	7.7472316	0.64160166	-5.4713098	2.9170188	-5.3650201	-9.4834888	-3.9001918	-9.7491374	1.703828	9.0467675	1.7241311	-2.7646823	4.9970268	-3.1202114	3.5777127	10.459835	3.3925599	-0.065803929	7.5719601	-0.71990767	-7.9618655	1.2751802	-6.9603371	-12.074039	-3.8103617	-11.220314	1.3867793	10.233038	1.0913626	-3.564478	4.2471987	-4.1865249	3.5309842	10.683552	4.1479293	0.087425307	7.8803934	0.14297325
-11.789847	12.12022	-6.1642572	2.4315432	-5.1134564	-9.6755423	-2.9389095	-10.285482	1.2533842	8.3345538	0.63774162	-2.406809	3.4112572	-3.1615943	1.7262878	7.8969939	3.117727	-1.1170201	6.8037899	-0.42922713	-5.0886228	2.3591095	-5.0219719	-10.903908	-3.7617797	-10.697192	0.69197286	8.8346706	1.6201485	-1.8062718	4.7486562	-4.2357145	2.25727	9.5911809	3.3820817	-0.19598613	7.1134157	-0.62563402	-5.8186101	3.6771094	-4.2149798	-9.8403104	-4.936904	-10.661745	0.93256359	8.5667635	2.3378967	-2.8752193	5.2373828	-3.2872424	3.0018507	10.493653	3.7756967	-0.41555718	8.0535662	-0.60927131	-5.2835607	2.9821712	-5.2113535	-9.0204477	-2.2815459	-11.020682	0.97764482	9.09481	1.7866227	-1.6512433	4.9469794	-5.3302413	2.9419092	10.775705	3.4075508	-0.25847977	7.8111612	0.29232312	-6.6649292	2.5793908	-5.9800091	-10.756949	-4.525784	-9.4652529	0.51234587	9.0513218	1.2064241	-3.4207298	4.7543195	-3.7548853	3.2897613	10.831882	3.7000994	-0.28701837	7.7315754	0.24006624
-11.704953	12.00841	-4.7993185	2.1591656	-6.7930179	-10.564426	-3.5788074	-11.012824	-0.33817568	8.3453011	1.1489012	-2.3520011	4.3097725	-3.606201	2.3909772	10.571043	2.7832792	-0.42907388	6.503707	-0.0014334547	-5.1708865	2.9344766	-4.985293	-10.381213	-5.9820217	-10.035421	0.59804052	8.8611982	1.0527221	-2.2714142	4.7310435	-3.6559984	2.2263988	9.8404759	2.9406706	-0.65645588	7.0225667	-0.056579631	-5.1139396	3.4100851	-4.2363573	-10.438085	-5.7959011	-9.9297747	0.91248001	8.7631105	1.2342226	-1.2758981	4.4185226	-2.8926459	2.4191377	9.7976385	3.3174538	0.51732926	7.3244497	0.16881441	-5.2765049	3.820436	-5.3003864	-9.2546497	-4.4599517	-9.6387246	1.3877089	9.2332722	1.1228004	-1.5910203	5.0256124	-4.1880591	2.9830759	10.679663	3.421125	-0.17804552	7.3577594	-0.23509685	-6.645716	1.7729767	-6.5814015	-11.213319	-3.5103045	-9.7388585	1.1295781	9.0775324	1.1348916	-2.5188212	4.6701119	-3.9466316	3.3926527	10.40067	4.1374848	0.62602709	7.8034182	0.75087365
-11.811892	12.148146	-6.3173036	1.8741902	-6.0222672	-9.4565469	-3.1730498	-10.2773	0.5631238	8.8461757	0.54288064	-3.359762	3.7344149	-2.79392	2.3638031	9.2317278	3.1500724	-0.19850175	5.7295836	0.39870284	-5.071379	2.7584173	-4.9622348	-9.568555	-3.8304757	-10.144144	0.5260162	8.9969247	0.64341207	-3.3424509	4.3474324	-2.8062513	2.2932731	9.6497843	3.1909043	-0.40881574	6.6723901	1.4869926	-5.3854235	2.8023189	-5.2595744	-10.031081	-6.2096685	-9.8525107	1.5370748	9.1948591	1.2341947	-3.053748	4.7464402	-2.5878462	2.790051	10.231439	3.3570445	-0.20313991	6.9521984	1.516801	-6.0100354	3.4686942	-5.9631153	-9.4271277	-2.7680319	-9.2779616	1.2407422	9.5392518	1.434845	-2.7348295	4.821593	-3.7541542	2.9561161	10.946437	3.0726089	-0.76100847	6.7695599	0.36065668	-8.4167603	2.12618	-6.2836876	-10.626633	-5.3969634	-9.8489402	1.647148	10.154569	1.1348152	-3.2371329	3.3951121	-1.892682	3.3412008	11.091971	3.9141422	0.19545541	7.0959642	0.64530556
-11.915114	12.30838	-6.0542207	2.0290781	-6.0970731	-10.683145	-2.208294	-9.6975538	1.0754076	8.2494301	0.92094248	-3.0781617	3.6494969	-2.5975688	1.9936414	10.051339	3.0194794	-0.66860445	6.6436932	0.82150901	-5.8834735	2.4758849	-6.1570323	-10.655349	-5.2116669	-9.4253152	1.7930495	9.1416487	1.5549844	-2.6937364	4.2739308	-3.3134298	2.9698833	10.074754	3.2206761	-0.25366327	6.8533938	0.65042903	-6.8269128	3.5077137	-4.8719295	-9.5480189	-5.2365049	-10.016686	1.551427	9.0583282	1.5863598	-3.3448214	4.612941	-3.6475419	2.9219647	9.9860153	3.3836259	-0.35487582	6.9830364	0.63537345	-6.2582815	2.8656426	-5.4036657	-9.6000107	-4.6803919	-9.8534118	2.4016651	9.1418013	1.1391491	-2.0564318	4.8285753	-4.3756767	3.3086747	10.798753	3.1006874	-0.27135764	7.0408866	0.55627934	-7.824313	2.8974526	-6.6946012	-9.1020902	-4.111693	-9.9148102	0.86145188	9.4921187	1.4987718	-3.1729382	4.0967923	-3.2419788	3.1389154	10.987797	2.7005978	0.011379391	7.7382803	0.79212261
-12.588528	12.824734	-6.1410526	2.1450981	-6.1439592	-11.097841	-4.0817505	-11.545489	0.69289993	8.7891408	0.51967464	-2.804875	3.7706083	-3.3939597	2.540288	10.292032	3.02679	0.01839468	5.6521615	0.60031956	-5.7313524	2.5072706	-4.6897373	-10.92934	-5.2781682	-10.512489	1.637824	9.2528453	1.4441327	-2.387548	4.7750726	-3.6284713	2.8066616	10.582906	3.2132388	0.16129993	5.6940913	0.064149615	-5.0462436	2.8780324	-5.2905188	-11.491401	-4.9595859	-9.4519112	1.2012511	9.0198112	2.0780389	-2.6353328	5.584374	-2.9290688	2.8390374	10.773563	3.9170666	-0.10112488	7.2090409	0.14803137	-6.5613176	2.3186866	-4.8886345	-9.6858968	-3.7816315	-9.3666854	1.4524926	9.5018576	1.8269437	-2.5269872	5.2595002	-4.6237447	3.6078724	11.494251	3.6307442	0.16116111	7.0489768	0.25945853	-9.5349446	1.9485329	-7.1391734	-10.602856	-3.9314722	-10.262258	1.83361	9.6789397	1.7704349	-3.4780876	5.2019005	-3.693074	3.4810653	11.574905	4.6883845	-0.27562359	7.6959343	0.35280905
-11.809406	12.100754	-6.4721772	1.253393	-5.7663187	-10.505075	-2.0311679	-10.471855	0.89210459	8.4300115	1.6839433	-2.8592952	4.0115668	-3.7175365	2.6049628	9.3606003	2.6732079	-0.0053092264	6.0695969	-0.84548779	-6.0621194	2.2324563	-5.1543755	-10.859468	-3.6453705	-9.838398	0.74218143	9.1357367	2.0657262	-2.6029573	4.8226272	-3.916372	2.6248751	10.306575	3.1634263	0.20284857	6.801841	0.15901193	-6.599668	3.1543597	-5.1393503	-9.836841	-4.7235729	-10.570473	1.2267808	9.0300691	2.3408512	-2.8350461	4.7445392	-3.1851455	2.9649253	10.698059	2.9927258	0.6640691	6.8341743	-0.058155391	-6.0552647	3.2307653	-6.380541	-9.3417697	-3.6493183	-9.5307678	1.759795	9.4306345	2.1047157	-1.595485	5.1715019	-4.1480853	2.9679253	11.173821	3.2201024	0.054272429	6.7597643	0.074161039	-8.9473226	2.5917377	-6.7601193	-10.524634	-4.2110305	-9.4901285	0.70673678	9.6413257	1.5371883	-2.8125015	3.7797338	-2.8205748	3.6564213	10.900242	3.5015708	0.59934087	6.9071426	0.31293317
-11.532826	11.831957	-6.2181797	1.4948002	-5.9020865	-10.933854	-3.6199437	-9.8404948	0.43145333	8.3425861	0.89559311	-2.5355899	3.9722946	-3.5520959	2.2064491	9.6686101	2.8712211	-0.058717771	6.1813784	-0.62209898	-5.4375968	1.7897472	-4.9113079	-10.365401	-4.67805	-9.7713069	0.87805231	8.6731388	1.6961021	-1.7106115	4.195685	-4.0657064	2.5301943	10.664411	2.8514441	0.27199164	6.7888054	-0.14322512	-5.7808425	2.5959954	-5.135251	-10.607218	-4.3709008	-9.1914312	1.2122933	8.3770883	2.0634277	-1.4567792	4.3066988	-3.3846354	2.7334439	10.194878	3.8032776	0.79606246	7.4032788	0.11171492	-6.2760114	3.0518915	-5.4097541	-9.9659969	-2.5135983	-9.311434	1.6155883	8.4059647	1.6791119	-2.1205145	4.097172	-3.6201925	2.6437458	10.626564	3.5514295	0.43670194	7.1197001	0.82749661	-7.8790129	2.3708806	-7.0592546	-10.705902	-3.638586	-8.5196616	1.5169344	9.7158725	1.62582	-2.5130564	3.340942	-4.1044191	3.2557095	10.112809	3.4877765	0.18307406	7.6048337	0.6585837
